Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AVCS Exh Table (°),AVCS In Table (°),Accel Position (%),Battery Volts (V),Boost Extended (psi),CL Fuel Target (AFR),CL Fuel Target Table (AFR),CPC Purge Valve Duty (%),Calculated Load (g/rev),Catalyst Temp (F),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv (°),Dynamic Adv Base Table (°),Dynamic Adv Lrn (°),EGR Estimate (steps),Engine Start Mode (mode),Ethanol Final (%),Feedback Knock (°),Fine Knock Learn (°),Fuel Econ Corr (mult),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),Knock Sum (count),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),Per Gear Boost (%),Primary Ign (°),RPM (RPM),Req Torque (Nm),TD Boost Error Ext (psi),TGV Map Ratio (mult),TPS Duty (%),TPS Volts Main (V),Target Boost Final Abs Ext (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.0-17408][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: Stage1+BigSF 91 v361 LWG.ptm - Realtime: Stage1+BigSF 91 v361 LWG.ptm]
1.909,5.47,4.69,-0.12,14.26,0.00,-10.30,0.0,14.08,-9.42,13.74,14.73,0.0,0.17,814.5,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,378,438,71.8,0,9.00,0.49,91,15,2.33,2.02,0.70,3.51,205,0.0,16.50,779,0.00,5.22,0.000,-35.16,0.68,8.71,5.5,0,0.00,0
1.924,6.25,4.69,-0.12,14.25,0.00,-10.30,0.0,13.92,-9.45,13.74,14.73,0.0,0.17,814.5,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,375,438,71.8,0,8.50,0.50,91,15,2.33,2.03,0.70,3.47,205,0.0,16.50,783,0.00,5.25,0.000,-28.91,0.68,8.71,5.1,0,0.00,0
1.951,6.25,4.69,-0.12,14.25,0.00,-10.30,0.0,13.92,-9.47,13.74,14.73,0.0,0.17,813.9,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,369,438,71.8,0,8.00,0.51,91,15,2.32,2.03,0.70,3.46,205,0.0,16.50,792,0.00,5.25,0.000,-42.97,0.68,8.71,5.1,0,0.00,0
1.982,6.25,4.69,-0.12,14.27,0.00,-10.30,0.0,13.92,-9.48,13.74,14.73,0.0,0.17,813.9,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,388,438,71.8,0,8.00,0.51,91,15,2.32,2.07,0.70,3.46,205,0.0,16.50,794,0.00,5.27,0.000,-42.97,0.68,8.71,5.1,0,0.00,0
2.014,6.25,4.69,-0.12,14.29,0.00,-10.30,0.0,14.00,-9.50,13.74,14.73,0.0,0.17,813.9,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,378,438,71.8,0,8.00,0.51,91,15,2.31,2.07,0.70,3.44,205,0.0,16.50,799,0.00,5.30,0.000,-43.75,0.68,8.71,5.1,0,0.00,0
2.045,6.25,4.69,-0.12,14.27,0.00,-10.32,0.0,14.00,-9.53,13.74,14.73,0.0,0.17,813.9,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,380,438,71.8,0,8.00,0.51,91,15,2.31,2.12,0.70,3.39,205,0.0,16.50,803,0.00,5.32,0.000,-43.75,0.68,8.71,5.1,0,0.00,0
2.059,6.25,4.69,-0.12,14.28,0.00,-10.36,0.0,13.92,-9.56,13.74,14.73,0.0,0.17,813.9,14.59,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,372,438,71.8,0,7.50,0.51,91,15,2.31,2.07,0.70,3.35,205,0.0,16.50,809,0.00,5.31,0.000,-35.16,0.66,8.66,5.1,0,0.00,0
2.089,6.25,4.69,-0.12,14.29,0.00,-10.36,0.0,14.00,-9.57,13.74,14.73,0.0,0.17,813.9,14.59,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,389,438,71.8,0,7.00,0.52,91,15,2.31,2.02,0.68,3.35,205,0.0,16.50,811,0.00,5.30,0.000,-34.38,0.66,8.65,5.1,0,0.00,0
2.119,6.25,4.69,-0.12,14.29,0.00,-10.38,0.0,13.92,-9.61,13.74,14.73,0.0,0.17,813.3,14.59,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,373,438,71.8,0,6.50,0.52,91,15,2.29,1.93,0.66,3.32,205,0.0,16.50,812,0.00,5.33,0.000,-28.12,0.66,8.64,5.1,0,0.00,0
2.148,6.25,4.69,-0.12,14.28,0.00,-10.38,0.0,13.92,-9.64,13.74,14.73,0.0,0.17,813.3,14.59,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,382,438,71.8,0,6.50,0.52,91,15,2.29,1.97,0.66,3.28,205,0.0,16.50,812,0.00,5.34,0.000,-28.12,0.66,8.64,5.1,0,0.00,0
2.179,6.25,4.69,-0.12,14.31,0.00,-10.38,0.0,13.92,-9.64,13.74,14.73,0.0,0.17,813.3,14.59,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,382,438,71.8,0,6.50,0.52,91,15,2.28,1.97,0.66,3.28,205,0.0,16.50,812,0.00,5.37,0.000,-32.03,0.68,8.64,5.1,0,0.00,0
2.200,7.03,4.69,-0.12,14.29,0.00,-10.29,0.0,13.92,-9.67,13.74,14.73,0.0,0.16,813.3,14.64,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,388,438,71.8,0,6.50,0.52,91,15,2.27,2.05,0.68,3.24,205,0.0,16.00,814,0.00,5.40,0.000,-31.25,0.68,8.63,5.1,0,0.00,0
2.225,7.03,4.69,-0.12,14.30,0.00,-10.30,0.0,13.92,-9.71,13.74,14.73,0.0,0.16,813.3,14.64,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,380,438,71.8,0,6.50,0.52,91,15,2.27,2.05,0.68,3.21,205,0.0,16.00,816,0.00,5.40,0.000,-31.25,0.68,8.63,5.1,0,0.00,0
2.253,7.03,4.69,-0.12,14.31,0.00,-10.32,0.0,14.00,-9.72,13.74,14.73,0.0,0.16,813.3,14.64,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,376,438,71.8,0,6.50,0.52,91,15,2.26,2.10,0.70,3.19,205,0.0,16.00,816,0.00,5.43,0.000,-30.47,0.68,8.62,5.1,0,0.00,0
2.285,7.03,4.69,-0.12,14.32,0.00,-10.32,0.0,14.00,-9.73,13.74,14.73,0.0,0.16,813.3,14.64,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,378,438,71.8,0,6.50,0.52,91,15,2.25,2.05,0.70,3.19,205,0.0,16.00,818,0.00,5.43,0.000,-30.47,0.68,8.61,5.1,0,0.00,0
2.306,7.03,4.69,-0.12,14.34,0.00,-10.32,0.0,14.08,-9.75,13.74,14.73,0.0,0.16,812.8,14.64,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,382,438,71.8,0,6.50,0.52,91,15,2.25,2.05,0.70,3.16,205,0.0,16.00,817,0.00,5.46,0.000,-36.72,0.68,8.61,5.1,0,0.00,0
2.341,7.03,4.69,-0.12,14.32,0.00,-10.32,0.0,13.92,-9.78,13.74,14.73,0.0,0.16,812.8,14.64,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,389,438,71.8,0,6.00,0.52,91,15,2.23,2.07,0.70,3.14,205,0.0,16.00,816,0.00,5.48,0.000,-28.12,0.68,8.61,5.1,0,0.00,0
2.365,7.03,4.69,-0.12,14.33,0.00,-10.32,0.0,13.92,-9.79,13.74,14.73,0.0,0.16,812.8,14.64,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,377,438,71.8,0,6.00,0.52,91,15,2.23,2.14,0.70,3.13,205,0.0,16.00,818,0.00,5.48,0.000,-25.78,0.68,8.62,5.1,0,0.00,0
2.410,7.03,4.69,-0.12,14.35,0.00,-10.32,0.0,13.92,-9.79,13.74,14.73,0.0,0.16,812.8,14.64,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,392,438,71.8,0,6.00,0.52,91,15,2.23,2.21,0.70,3.13,205,0.0,16.00,819,0.00,5.48,0.000,-25.78,0.68,8.60,5.1,0,0.00,0
2.425,7.81,4.69,-0.12,14.33,0.00,-10.33,0.0,13.92,-9.81,13.74,14.73,0.0,0.16,812.8,14.64,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,393,438,71.8,0,6.00,0.52,91,15,2.22,2.26,0.74,3.10,205,0.0,16.00,818,0.00,5.51,0.000,-28.12,0.68,8.61,5.1,0,0.00,0
2.440,7.81,4.69,-0.12,14.35,0.00,-10.31,0.0,14.00,-9.83,13.74,14.73,0.0,0.16,812.2,14.64,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,387,438,71.8,0,6.00,0.52,91,15,2.21,2.24,0.74,3.10,205,0.0,16.00,815,0.00,5.54,0.000,-28.91,0.68,8.62,5.1,0,0.00,0
2.476,7.81,4.69,-0.12,14.35,0.00,-10.30,0.0,14.00,-9.84,13.74,14.73,0.0,0.16,812.2,14.64,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,390,438,71.8,0,6.00,0.52,91,15,2.21,2.38,0.74,3.10,205,0.0,16.00,815,0.00,5.55,0.000,-28.91,0.68,8.62,5.1,0,0.00,0
2.504,7.81,4.69,-0.12,14.38,0.00,-10.30,0.0,14.08,-9.83,13.74,14.73,0.0,0.16,812.2,14.64,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,393,438,71.8,0,6.00,0.52,91,15,2.21,2.40,0.76,3.10,205,0.0,16.00,814,0.00,5.56,0.000,-28.12,0.68,8.63,5.1,0,0.00,0
2.520,7.81,4.69,-0.12,14.37,0.00,-10.28,0.0,13.92,-9.84,13.74,14.73,0.0,0.16,812.2,14.64,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,398,438,71.8,0,6.00,0.52,91,15,2.20,2.38,0.76,3.07,205,0.0,16.00,811,0.00,5.58,0.000,-32.03,0.68,8.64,5.5,0,0.00,0
2.548,7.81,4.69,-0.12,14.37,0.00,-10.27,0.0,13.92,-9.86,13.74,14.73,0.0,0.16,812.2,14.64,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,385,438,71.8,0,6.00,0.52,91,15,2.20,2.42,0.76,3.07,205,0.0,16.00,809,0.00,5.60,0.000,-32.03,0.68,8.65,5.5,0,0.00,0
2.579,7.81,4.69,-0.12,14.38,0.00,-10.27,0.0,13.92,-9.86,13.74,14.73,0.0,0.16,812.2,14.64,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,388,438,71.8,0,6.50,0.52,91,15,2.19,2.40,0.78,3.07,205,0.0,16.00,808,0.00,5.60,0.000,-28.12,0.68,8.66,5.5,0,0.00,0
2.611,7.81,4.69,-0.12,14.41,0.00,-10.25,0.0,13.92,-9.86,13.74,14.73,0.0,0.16,811.6,14.64,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,388,438,71.8,0,6.50,0.52,91,15,2.20,2.33,0.76,3.07,205,0.0,16.00,808,0.00,5.62,0.000,-28.12,0.68,8.66,5.5,0,0.00,0
2.626,7.81,4.69,-0.12,14.39,0.00,-10.24,0.0,13.92,-9.86,13.74,14.73,0.0,0.16,811.6,14.64,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,396,438,71.8,0,6.50,0.52,91,15,2.20,2.33,0.76,3.06,205,0.0,16.00,805,0.00,5.64,0.000,-28.12,0.68,8.67,5.5,0,0.00,0
2.666,8.59,4.69,-0.12,14.40,0.00,-10.22,0.0,14.00,-9.87,13.74,14.73,0.0,0.16,811.6,14.64,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,386,438,71.8,0,6.50,0.51,91,15,2.19,2.31,0.76,3.06,205,0.0,16.00,804,0.00,5.64,0.000,-30.47,0.68,8.69,5.5,0,0.00,0
2.688,8.59,4.69,-0.12,14.41,0.00,-10.22,0.0,14.00,-9.86,13.74,14.73,0.0,0.16,811.6,14.64,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,376,438,71.8,0,6.50,0.51,91,15,2.19,2.28,0.74,3.07,205,0.0,16.00,803,0.00,5.63,0.000,-28.91,0.68,8.69,5.5,0,0.00,0
2.725,8.59,4.69,-0.12,14.40,0.00,-10.22,0.0,14.00,-9.86,13.74,14.73,0.0,0.16,811.6,14.64,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,378,438,71.8,0,6.50,0.51,91,15,2.19,2.21,0.74,3.07,205,0.0,16.00,802,0.00,5.66,0.000,-28.91,0.68,8.70,5.5,0,0.00,0
2.755,8.59,4.69,-0.12,14.39,0.00,-10.20,0.0,14.08,-9.87,13.74,14.73,0.0,0.16,811.6,14.64,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,388,438,71.8,0,6.50,0.51,91,15,2.19,2.24,0.72,3.08,205,0.0,16.00,800,0.00,5.67,0.000,-28.12,0.68,8.71,5.5,0,0.00,0
2.786,8.59,4.69,-0.12,14.40,0.00,-10.20,0.0,13.92,-9.87,13.74,14.73,0.0,0.16,811.0,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,395,438,71.8,0,7.00,0.51,91,15,2.19,2.24,0.74,3.07,205,0.0,16.00,799,0.00,5.66,0.000,-32.03,0.68,8.71,5.5,0,0.00,0
2.801,8.59,4.69,-0.12,14.41,0.00,-10.20,0.0,13.92,-9.86,13.74,14.73,0.0,0.16,811.0,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,381,438,71.8,0,7.00,0.51,91,15,2.20,2.38,0.76,3.07,205,0.0,16.00,796,0.00,5.66,0.000,-38.28,0.68,8.71,5.5,0,0.00,0
2.829,8.59,4.69,-0.12,14.39,0.00,-10.20,0.0,13.92,-9.84,13.74,14.73,0.0,0.16,811.0,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,393,438,71.8,0,7.00,0.51,91,15,2.21,2.35,0.76,3.07,205,0.0,16.00,796,0.00,5.65,0.000,-38.28,0.68,8.71,5.5,0,0.00,0
2.859,8.59,4.69,-0.12,14.39,0.00,-10.20,0.0,14.00,-9.84,13.74,14.73,0.0,0.16,811.0,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,378,438,71.8,0,7.00,0.51,91,15,2.21,2.38,0.76,3.09,205,0.0,16.00,795,0.00,5.65,0.000,-30.47,0.68,8.71,5.5,0,0.00,0
2.888,9.38,4.69,-0.12,14.39,0.00,-10.20,0.0,14.00,-9.84,13.74,14.73,0.0,0.16,811.0,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,386,438,71.8,0,7.50,0.51,91,15,2.21,2.40,0.78,3.11,205,0.0,16.00,794,0.00,5.64,0.000,-32.03,0.68,8.71,5.5,0,0.00,0
2.918,9.38,4.69,-0.12,14.39,0.00,-10.20,0.0,14.00,-9.83,13.74,14.73,0.0,0.16,811.0,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,388,438,71.8,0,7.50,0.51,91,15,2.21,2.42,0.78,3.11,205,0.0,16.00,794,0.00,5.63,0.000,-32.03,0.68,8.71,5.5,0,0.00,0
2.947,9.38,4.69,-0.12,14.38,0.00,-10.20,0.0,14.08,-9.83,13.74,14.73,0.0,0.16,810.4,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,389,438,71.8,0,7.50,0.51,91,15,2.22,2.42,0.78,3.10,205,0.0,16.00,794,0.00,5.64,0.000,-28.91,0.68,8.71,5.5,0,0.00,0
2.978,9.38,4.69,-0.12,14.37,0.00,-10.20,0.0,14.00,-9.83,13.74,14.73,0.0,0.16,810.4,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,381,438,71.8,0,7.50,0.51,91,15,2.23,2.35,0.76,3.10,205,0.0,16.00,795,0.00,5.63,0.000,-28.91,0.68,8.71,5.5,0,0.00,0
3.004,9.38,4.69,-0.12,14.38,0.00,-10.30,0.0,13.92,-9.82,13.74,14.73,0.0,0.17,810.4,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,379,438,71.8,0,7.50,0.51,91,15,2.23,2.40,0.76,3.11,205,0.0,16.50,796,0.00,5.61,0.000,-29.69,0.68,8.71,5.5,0,0.00,0
3.044,9.38,4.69,-0.12,14.36,0.00,-10.30,0.0,14.00,-9.82,13.74,14.73,0.0,0.17,810.4,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,383,438,71.8,0,7.50,0.51,91,15,2.24,2.42,0.78,3.13,205,0.0,16.50,795,0.00,5.60,0.000,-30.47,0.68,8.71,5.5,0,0.00,0
3.075,9.38,4.69,-0.12,14.38,0.00,-10.30,0.0,14.00,-9.81,13.74,14.73,0.0,0.17,810.4,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,376,438,71.8,0,7.50,0.51,91,15,2.24,2.42,0.78,3.13,205,0.0,16.50,796,0.00,5.61,0.000,-30.47,0.68,8.71,5.5,0,0.00,0
3.090,9.38,4.69,-0.12,14.35,0.00,-10.30,0.0,14.00,-9.80,13.74,14.73,0.0,0.17,809.8,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,393,438,71.8,0,7.50,0.51,91,15,2.24,2.45,0.78,3.13,205,0.0,16.50,797,0.00,5.61,0.000,-36.72,0.68,8.71,5.5,0,0.00,0
3.117,9.38,4.69,-0.12,14.35,0.00,-10.30,0.0,13.92,-9.80,13.74,14.73,0.0,0.17,809.8,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,390,438,71.8,0,7.50,0.51,91,15,2.25,2.40,0.78,3.13,205,0.0,16.50,796,0.00,5.60,0.000,-32.03,0.68,8.71,5.5,0,0.00,0
3.147,9.38,4.69,-0.12,14.33,0.00,-10.30,0.0,13.92,-9.80,13.74,14.73,0.0,0.17,809.8,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,379,438,71.8,0,7.50,0.51,91,15,2.25,2.45,0.78,3.12,205,0.0,16.50,797,0.00,5.60,0.000,-32.03,0.68,8.71,5.5,0,0.00,0
3.177,9.38,4.69,-0.12,14.34,0.00,-10.30,0.0,13.92,-9.79,13.74,14.73,0.0,0.17,809.8,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,385,438,71.8,0,7.50,0.51,91,15,2.25,2.42,0.78,3.14,205,0.0,16.50,798,0.00,5.59,0.000,-30.47,0.68,8.71,5.5,0,0.00,0
3.214,9.38,4.69,-0.12,14.35,0.00,-10.30,0.0,13.92,-9.79,13.74,14.73,0.0,0.17,809.8,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,387,438,71.8,0,7.50,0.51,91,15,2.25,2.40,0.76,3.14,205,0.0,16.50,798,0.00,5.59,0.000,-31.25,0.68,8.71,5.5,0,0.00,0
3.243,9.38,4.69,-0.12,14.31,0.00,-10.30,0.0,13.92,-9.80,13.74,14.73,0.0,0.17,809.8,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,390,438,71.8,0,7.50,0.51,91,15,2.26,2.31,0.76,3.15,205,0.0,16.50,799,0.00,5.60,0.000,-31.25,0.68,8.71,5.5,0,0.00,0
3.274,9.38,4.69,-0.12,14.31,0.00,-10.30,0.0,14.00,-9.80,13.74,14.73,0.0,0.17,809.2,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,374,438,71.8,0,7.50,0.51,91,15,2.26,2.28,0.74,3.14,205,0.0,16.50,797,0.00,5.60,0.000,-38.28,0.68,8.71,5.5,0,0.00,0
3.303,10.16,4.69,-0.12,14.31,0.00,-10.30,0.0,14.00,-9.79,13.74,14.73,0.0,0.17,809.2,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,384,438,71.8,0,7.50,0.51,91,15,2.26,2.31,0.74,3.13,205,0.0,16.50,799,0.00,5.58,0.000,-31.25,0.68,8.71,5.5,0,0.00,0
3.330,10.16,4.69,-0.12,14.28,0.00,-10.30,0.0,14.00,-9.78,13.74,14.73,0.0,0.17,809.2,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,398,438,71.8,0,7.50,0.51,91,15,2.26,2.38,0.74,3.13,205,0.0,16.50,799,3.80,5.74,0.000,-31.25,0.68,8.86,5.5,0,0.00,0
3.346,10.16,4.69,-0.12,14.28,0.00,-10.30,1.2,14.00,-9.79,13.74,14.73,0.0,0.17,809.2,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,383,531,71.8,0,7.50,0.51,91,15,2.27,2.49,0.74,3.14,205,0.0,16.50,799,18.99,6.26,0.000,-31.25,0.68,9.37,5.5,0,0.00,0
3.385,10.16,4.69,-0.12,14.27,0.00,-10.31,2.4,13.84,-9.79,13.74,14.73,0.0,0.17,809.2,14.76,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,392,531,71.8,0,7.50,0.51,91,15,2.29,2.45,0.78,3.15,205,0.0,16.50,802,23.51,6.56,0.000,-14.84,0.68,9.67,5.9,0,0.00,0
3.410,10.16,5.47,-0.12,14.26,0.00,-10.31,3.1,13.84,-9.78,13.74,14.73,0.0,0.17,808.6,14.59,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,380,531,71.8,0,7.00,0.51,91,15,2.31,2.73,0.78,3.15,205,0.0,16.50,802,28.25,6.66,0.000,-25.78,0.72,9.79,6.3,0,0.00,0
3.431,10.16,5.47,-0.12,14.26,0.00,-10.31,3.5,13.84,-9.74,13.74,14.73,0.0,0.17,808.6,14.59,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,422,531,71.8,0,7.00,0.51,91,15,2.33,2.83,0.78,3.15,205,0.0,16.50,802,30.24,6.76,0.000,-25.78,0.72,9.92,6.3,0,0.00,0
3.455,10.16,6.25,-0.12,14.24,0.00,-10.32,3.9,14.00,-9.72,13.74,14.73,0.0,0.17,808.6,14.59,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,413,531,71.8,0,7.50,0.51,91,15,2.36,2.95,0.84,3.19,205,0.0,16.50,804,33.44,6.83,0.000,-32.81,0.72,10.01,6.3,0,0.00,0
3.484,10.16,7.03,-0.25,14.24,0.00,-10.32,4.7,13.92,-9.68,13.74,14.73,0.0,0.17,808.6,14.59,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,438,531,71.8,0,8.00,0.51,91,15,2.39,3.09,0.86,3.27,205,0.0,16.50,805,39.05,6.94,0.000,-21.09,0.72,10.15,6.7,0,0.00,0
3.512,10.16,7.03,-0.25,14.25,0.00,-10.33,5.1,13.92,-9.64,13.74,14.73,0.0,0.17,808.6,14.59,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,438,531,71.8,0,8.00,0.51,91,15,2.43,3.29,0.86,3.27,205,0.0,16.50,807,41.83,7.14,0.000,-21.09,0.72,10.42,6.7,0,0.00,0
3.531,10.16,7.03,-0.25,14.21,0.00,-10.47,5.9,14.00,-9.58,13.74,14.73,0.0,0.18,808.6,14.53,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,467,531,71.8,0,9.50,0.52,91,15,2.49,3.39,0.90,3.34,205,0.0,17.00,812,47.38,7.23,0.000,-14.06,0.74,10.54,7.1,0,0.00,0
3.556,10.16,7.03,-0.25,14.20,0.00,-10.47,6.3,13.84,-9.53,13.74,14.73,0.0,0.18,808.0,14.53,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,454,531,71.8,0,10.00,0.52,91,15,2.54,3.51,0.94,3.43,205,0.0,17.00,815,50.28,7.33,0.000,-29.69,0.76,10.68,7.9,0,0.00,0
3.579,10.16,7.03,-0.25,14.21,0.00,-10.49,6.7,13.84,-9.48,13.74,14.73,0.0,0.18,808.0,14.53,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,484,531,71.8,0,10.00,0.52,91,15,2.59,3.81,0.94,3.43,205,0.0,17.00,817,52.78,7.40,0.000,-29.69,0.76,10.80,7.9,0,0.00,0
3.615,10.16,7.03,-0.25,14.22,0.00,-10.56,7.1,13.92,-9.39,13.74,14.73,0.0,0.18,808.0,14.53,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,467,531,71.8,0,10.50,0.53,91,15,2.68,4.31,1.00,3.55,205,0.0,17.00,827,55.34,7.41,0.000,-30.47,0.78,10.93,8.3,0,0.00,0
3.644,10.16,7.03,-0.25,14.17,0.00,-10.70,7.5,13.76,-9.28,13.74,14.73,0.0,0.19,808.0,14.47,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,487,531,71.8,0,11.50,0.53,91,15,2.78,4.31,1.02,3.69,205,0.0,17.50,832,58.46,7.43,0.000,-25.00,0.80,11.04,8.7,0,0.00,0
3.659,10.16,7.03,-0.25,14.19,0.00,-10.79,7.8,13.76,-9.14,13.74,14.73,0.0,0.19,808.0,14.47,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,499,478,71.8,0,11.50,0.53,91,15,2.91,4.44,1.02,3.86,205,0.0,18.00,846,60.46,7.34,0.000,-25.00,0.80,11.10,8.7,0,0.00,0
3.688,10.16,7.03,-0.25,14.18,0.00,-10.87,7.8,13.92,-9.00,13.74,14.73,0.0,0.21,808.0,14.25,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,499,478,71.8,0,12.00,0.54,91,15,3.02,5.16,1.04,4.03,205,0.0,18.50,850,61.01,7.28,0.000,28.12,0.80,11.12,12.2,0,0.00,0
3.720,10.16,7.03,-0.25,14.17,0.00,-10.95,8.2,14.00,-8.80,13.74,14.73,0.0,0.22,807.4,14.25,190,0.812,0.00,0.00,0.00,0.0,2.0,0.0,0.00,0.00,1.000,503,478,71.8,0,13.50,0.55,91,15,3.28,9.44,1.22,4.03,205,0.0,19.00,864,64.01,7.20,0.000,18.75,0.92,11.15,12.2,0,0.00,0
