Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS Exh Right (°),AVCS In Left (°),AVCS In Right (°),Accel Position (%),Baro Pressure (psi),Boost Extended (psi),CL Fuel Target (AFR),Calculated Load Ext (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Ethanol Final (%),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),KS Noise Cyl 1 (raw),KS Noise Cyl 2 (raw),KS Noise Cyl 3 (raw),KS Noise Cyl 4 (raw),Limits Boost Table Base Rel SL Ext (psi),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Roughness Cyl 1 (count),Roughness Cyl 2 (count),Roughness Cyl 3 (count),Roughness Cyl 4 (count),Sns Only TGV R (raw),TGV Map Ratio (mult),Target Boost Final Abs Ext (psi),Throttle Pos (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.2-17441][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: 2016 WRX 91 - 01.ptm - Realtime: 2016 WRX 91 - 01.ptm]
212.590,-19.53,11.72,14.32,1,0,-18,-15,17.3,13.05,-5.12,14.55,0.45,on,14.59,192,1.000,0.0,0.00,0.00,621,863,71.8,0,19.50,1.04,108,115,0,1,0,0,22.0,9.96,21.79,1.74,9.15,208,1263,53.39,0,0,0,0,66.50,0.000,29.79,18.9,1.96,0
212.622,-18.75,11.72,14.37,2,0,-20,-17,18.0,13.05,-4.65,14.55,0.49,on,14.59,192,1.000,0.0,0.00,0.00,715,956,71.8,0,19.50,1.36,108,115,0,1,0,1,22.0,10.56,23.56,1.84,9.70,208,1276,55.71,0,0,0,0,66.50,0.000,30.59,20.9,2.35,0
212.652,-18.75,11.72,14.53,2,0,-20,-17,19.6,13.05,-4.03,14.55,0.54,on,14.59,192,1.000,0.0,0.00,0.00,833,956,71.8,0,19.50,1.36,108,115,3,1,18,1,22.0,12.20,24.53,1.84,10.21,208,1362,58.64,0,0,0,0,66.50,0.000,31.03,20.9,2.35,0
212.667,-17.97,11.72,14.78,2,1,-20,-18,20.0,13.05,-3.30,14.55,0.56,on,14.59,192,1.000,0.0,0.00,0.00,860,1155,71.8,0,20.00,1.45,108,115,3,15,18,1,22.0,13.50,23.08,1.86,10.88,208,1446,61.16,0,0,0,0,66.50,0.000,31.22,21.7,2.75,0
212.694,-17.19,11.72,15.25,3,1,-21,-20,20.4,13.05,-2.84,14.55,0.58,on,14.59,192,1.000,0.0,0.00,0.00,947,1155,71.8,0,19.50,1.56,108,115,3,15,18,17,22.0,14.86,22.92,1.82,10.96,208,1497,62.91,0,0,0,0,66.50,0.000,31.49,22.4,3.14,0
212.724,-17.19,11.72,15.76,3,1,-21,-20,21.2,13.05,-2.37,14.55,0.60,on,14.59,192,1.000,0.0,0.00,0.00,1026,1247,71.8,0,19.50,1.56,108,115,25,15,109,17,22.0,15.92,21.79,1.82,11.34,208,1568,64.86,0,0,0,0,66.50,0.000,31.62,22.4,3.14,0
212.752,-14.06,11.72,16.63,4,1,-21,-20,21.6,13.05,-2.19,14.55,0.61,on,14.70,192,1.000,0.0,0.00,0.00,1052,1261,71.8,0,20.00,1.67,108,115,25,120,109,17,22.0,16.72,22.27,1.78,11.40,208,1624,65.84,0,0,0,0,66.50,0.000,31.72,22.8,3.53,0
212.786,-10.94,11.72,17.08,5,1,-21,-21,21.6,13.05,-1.91,14.55,0.62,on,14.70,192,1.000,0.0,0.00,0.00,1091,1261,71.8,0,20.50,2.19,108,115,148,120,109,80,22.0,18.18,20.86,1.78,11.45,208,1733,66.41,0,0,0,0,66.50,0.000,31.87,23.2,3.92,0
212.801,-10.94,11.72,17.27,5,1,-21,-21,22.0,13.05,-1.81,14.55,0.63,on,14.70,192,1.000,0.0,0.00,0.00,1116,1261,71.8,0,20.50,2.19,108,115,148,120,471,80,22.0,18.93,22.59,1.78,11.52,208,1790,67.01,0,0,0,0,66.50,0.000,31.93,23.2,3.92,0
212.832,-9.38,11.72,17.42,5,2,-21,-21,22.0,13.05,-1.75,14.55,0.63,on,14.70,192,1.000,0.0,0.00,0.00,1142,1261,71.8,0,20.00,2.36,108,115,148,298,471,374,22.0,20.08,21.48,1.78,11.47,208,1897,67.39,0,0,0,0,66.50,0.000,31.96,23.6,3.92,0
212.859,-8.59,11.72,17.46,6,2,-19,-20,22.0,13.05,-1.65,14.55,0.64,on,14.70,192,1.000,0.0,0.00,0.00,1209,1380,71.8,0,21.00,2.54,108,115,314,298,543,374,22.0,21.55,21.79,1.78,11.44,208,2001,67.39,0,0,0,0,66.50,0.000,31.96,23.6,3.92,0
212.902,-7.81,11.72,17.39,7,3,-18,-20,22.0,13.05,-1.64,14.55,0.64,on,14.70,192,1.000,0.0,0.00,0.00,1207,1274,71.8,0,21.00,2.69,108,115,314,338,543,279,22.0,22.44,22.43,1.82,11.38,208,2098,67.39,0,0,0,0,66.50,0.000,31.96,23.6,3.92,0
212.916,-7.81,11.72,17.15,7,3,-18,-20,22.0,13.05,-1.67,14.55,0.62,on,14.70,192,1.000,0.0,0.00,0.00,1252,1274,71.8,0,21.00,2.69,108,115,448,306,342,279,22.0,23.14,22.27,1.82,11.30,208,2221,67.20,0,0,0,0,66.51,0.000,31.96,23.6,3.92,0
212.944,-8.59,11.72,16.90,8,4,-16,-20,22.0,13.05,-1.69,14.55,0.63,on,14.70,192,1.000,0.0,0.00,0.00,1206,1274,71.8,0,22.00,2.84,108,115,641,306,342,356,22.0,23.93,22.92,1.82,11.32,208,2277,67.01,0,0,0,0,66.51,0.000,31.93,23.6,3.92,0
212.975,-8.59,11.72,16.79,8,4,-13,-20,22.0,13.05,-1.71,14.55,0.62,on,14.70,192,1.000,0.0,0.00,0.00,1307,1274,71.8,0,22.00,2.97,108,115,641,299,547,356,22.0,24.44,23.89,1.88,11.22,208,2340,66.61,0,0,0,0,66.51,0.000,31.93,23.6,3.92,0
213.005,-8.59,11.72,16.61,8,4,-13,-20,21.6,13.05,-1.77,14.55,0.62,on,14.70,192,1.000,0.0,0.00,0.00,1278,1274,71.8,0,22.00,2.97,108,115,525,299,547,228,22.0,24.70,23.08,1.88,11.15,208,2378,66.41,0,0,0,0,66.51,0.000,31.87,23.6,3.92,0
213.033,-9.38,11.72,16.47,9,5,-12,-19,21.6,13.05,-1.79,14.55,0.62,on,14.70,192,1.000,0.0,0.00,0.00,1319,1274,71.8,0,22.50,2.54,108,115,525,232,461,228,22.0,24.97,24.05,1.84,11.26,208,2419,66.24,0,0,0,0,66.51,0.000,31.87,23.2,3.92,0
213.048,-9.38,11.72,16.39,9,5,-11,-19,21.6,13.05,-1.84,14.55,0.61,on,14.70,192,1.000,0.0,0.00,0.00,1292,1274,71.8,0,23.00,2.60,108,115,540,232,461,282,22.0,24.81,23.24,1.84,10.96,208,2438,65.84,0,0,0,0,66.51,0.000,31.83,23.2,3.92,0
213.064,-9.38,11.72,16.41,9,5,-11,-19,21.6,13.05,-1.89,14.55,0.60,on,14.70,192,1.000,0.0,0.00,0.00,1350,1274,71.8,0,23.00,2.60,108,115,540,328,675,282,22.0,24.74,23.40,1.84,11.05,208,2455,65.84,0,0,0,0,66.51,0.000,31.81,23.2,3.92,0
213.101,-9.38,11.72,16.30,9,6,-11,-18,21.6,13.05,-1.92,14.55,0.60,on,14.70,192,1.000,0.0,0.00,0.00,1325,1274,71.8,0,23.50,2.62,108,115,469,328,675,468,22.0,24.66,24.53,1.84,11.05,208,2457,65.44,0,0,0,0,66.51,0.000,31.76,23.2,3.92,0
213.126,-9.38,11.72,16.17,9,6,-11,-18,21.2,13.05,-1.95,14.55,0.60,on,14.70,192,1.000,0.0,0.00,0.00,1383,1274,71.8,0,23.50,2.62,108,115,469,394,647,468,22.0,24.55,24.05,1.84,10.99,208,2448,65.25,0,0,0,0,66.51,0.000,31.74,23.2,3.92,0
213.147,-9.38,11.72,16.04,9,7,-11,-18,21.2,13.05,-1.93,14.55,0.61,on,14.70,192,1.000,0.0,0.00,0.00,1349,1274,71.8,0,23.50,2.61,108,115,629,394,647,415,22.0,24.38,25.03,1.90,10.96,208,2430,65.06,0,0,0,0,66.52,0.000,31.74,22.8,3.92,0
213.172,-9.38,11.72,15.93,9,7,-11,-17,21.2,13.05,-1.97,14.55,0.60,on,14.70,192,1.000,0.0,0.00,0.00,1380,1274,71.8,0,23.50,2.58,108,115,629,261,632,415,22.0,24.04,23.08,1.88,10.95,208,2407,64.86,0,0,0,0,66.52,0.000,31.70,22.8,3.92,0
213.201,-9.38,11.72,15.84,9,7,-11,-17,21.2,13.05,-1.95,14.55,0.60,on,14.70,192,1.000,0.0,0.00,0.00,1347,1274,71.8,0,23.50,2.58,108,115,629,261,632,480,22.0,23.75,23.40,1.88,11.14,208,2376,64.86,0,0,0,0,66.52,0.000,31.70,22.8,3.92,0
213.231,-9.38,11.72,15.58,10,7,-11,-16,21.2,13.05,-1.96,14.55,0.60,on,14.70,192,1.000,0.0,0.00,0.00,1398,1181,71.8,0,23.00,2.53,108,115,611,357,486,480,22.0,23.45,22.43,1.84,11.00,208,2346,65.06,0,0,0,0,66.53,0.000,31.72,22.8,3.92,0
213.247,-10.16,11.72,15.43,10,8,-12,-16,21.2,13.05,-1.90,14.55,0.60,on,14.70,192,1.000,0.0,0.00,0.00,1305,1181,71.8,0,23.00,2.47,108,115,610,357,486,395,22.0,22.82,24.21,1.84,11.06,208,2304,65.06,0,0,0,0,66.53,0.000,31.74,22.8,3.92,0
213.273,-10.16,11.72,15.33,10,8,-12,-16,21.6,13.05,-1.85,14.55,0.60,on,14.70,192,1.000,0.0,0.00,0.00,1276,1274,71.8,0,23.00,2.47,108,115,610,430,288,395,22.0,22.65,23.08,1.84,11.25,208,2278,65.44,0,0,0,0,66.53,0.000,31.76,22.8,3.92,0
213.303,-10.16,11.72,15.15,10,8,-12,-15,21.6,13.05,-1.80,14.55,0.60,on,14.70,192,1.000,0.0,0.00,0.00,1277,1181,71.8,0,23.00,2.42,108,115,338,430,288,299,22.0,22.33,25.68,1.82,11.42,208,2240,65.84,0,0,0,0,66.53,0.000,31.79,23.2,3.92,0
213.336,-10.94,11.72,15.17,10,9,-13,-15,21.6,13.05,-1.75,14.55,0.61,on,14.70,192,1.000,0.0,0.00,0.00,1301,1274,71.8,0,23.00,2.36,108,115,338,232,310,299,22.0,22.22,24.37,1.86,11.37,208,2208,65.84,0,0,0,0,66.53,0.000,31.81,23.2,3.92,0
213.367,-10.94,11.72,15.18,10,9,-13,-15,21.6,13.05,-1.66,14.55,0.61,on,14.70,192,1.000,0.0,0.00,0.00,1285,1274,71.8,0,23.00,2.36,108,115,356,232,310,309,22.0,21.99,24.05,1.86,11.44,208,2164,65.84,0,0,0,0,66.53,0.000,31.81,23.2,3.92,0
213.384,-10.16,11.72,15.18,10,9,-14,-14,21.6,13.05,-1.56,14.55,0.62,on,14.70,192,1.000,0.0,0.00,0.00,1357,1274,71.8,0,22.00,2.30,108,117,356,262,342,309,22.0,21.72,24.70,1.86,11.62,208,2127,66.04,0,0,0,0,66.53,0.000,31.83,23.2,3.92,0
213.413,-10.16,11.72,15.19,11,9,-15,-14,21.6,13.05,-1.49,14.55,0.62,on,14.70,192,1.000,0.0,0.00,0.00,1302,1274,71.8,0,21.50,2.25,108,117,433,262,342,309,22.0,21.46,23.40,1.86,11.62,208,2083,66.04,0,0,0,0,66.54,0.000,31.83,23.2,3.92,0
